run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.14,1.14,,
2,1.13,1.14,,
3,1.13,1.12,1.13,1.13
4,1.13,1.12,1.13,1.13
5,1.12,1.14,1.13,1.13
6,1.14,1.14,1.13,1.13
7,1.13,1.12,1.13,1.13
8,1.13,1.12,1.13,1.13
9,1.12,1.13,1.13,1.12
10,1.13,1.13,1.13,1.13
11,1.12,1.13,1.12,1.13
12,1.13,1.12,1.13,1.13
13,1.13,1.12,1.13,1.12
14,1.13,1.12,1.13,1.12
15,1.12,1.12,1.13,1.12
16,1.13,1.13,1.13,1.12
17,1.12,1.13,1.12,1.13
18,1.14,1.12,1.13,1.13
19,1.14,1.12,1.13,1.12
20,1.12,1.15,1.13,1.13
21,1.12,1.13,1.13,1.13
22,1.13,1.14,1.12,1.14
23,1.12,1.15,1.12,1.14
24,1.13,1.14,1.13,1.14
25,1.14,1.12,1.13,1.14
26,1.14,1.13,1.14,1.13
27,1.13,1.13,1.14,1.13
28,1.13,1.13,1.13,1.13
29,1.13,1.12,1.13,1.13
30,1.13,1.13,1.13,1.13
31,1.12,1.13,1.13,1.13
32,1.13,1.14,1.13,1.13
33,1.13,1.13,1.13,1.13
34,1.13,1.13,1.13,1.13
35,1.13,1.13,1.13,1.13
36,1.13,1.13,1.13,1.13
37,1.14,1.13,1.13,1.13
38,1.14,1.12,1.14,1.13
39,1.13,1.11,1.14,1.12
40,1.12,1.12,1.13,1.12
41,1.13,1.14,1.13,1.12
42,1.13,1.13,1.13,1.13
43,1.13,1.12,1.13,1.13
44,1.13,1.13,1.13,1.13
45,1.13,1.14,1.13,1.13
46,1.13,1.14,1.13,1.14
47,1.13,1.13,1.13,1.14
48,1.14,1.11,1.13,1.13
49,1.12,1.12,1.13,1.12
50,1.14,1.13,1.13,1.12
