run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.44,0.51,,
2,0.44,0.43,,
3,0.44,0.51,0.44,0.48
4,0.44,0.51,0.44,0.48
5,0.44,0.51,0.44,0.51
6,0.44,0.51,0.44,0.51
7,0.44,0.48,0.44,0.5
8,0.44,0.51,0.44,0.5
9,0.43,0.42,0.44,0.47
10,0.44,0.5,0.44,0.48
11,0.44,0.42,0.44,0.45
12,0.44,0.46,0.44,0.46
13,0.44,0.44,0.44,0.44
14,0.44,0.48,0.44,0.46
15,0.43,0.42,0.44,0.45
16,0.44,0.51,0.44,0.47
17,0.44,0.51,0.44,0.48
18,0.43,0.45,0.44,0.49
19,0.44,0.44,0.44,0.47
20,0.44,0.51,0.44,0.47
21,0.44,0.51,0.44,0.49
22,0.44,0.47,0.44,0.5
23,0.44,0.51,0.44,0.5
24,0.44,0.51,0.44,0.5
25,0.44,0.42,0.44,0.48
26,0.44,0.51,0.44,0.48
27,0.44,0.51,0.44,0.48
28,0.44,0.42,0.44,0.48
29,0.43,0.42,0.44,0.45
30,0.44,0.51,0.44,0.45
31,0.44,0.51,0.44,0.48
32,0.44,0.44,0.44,0.49
33,0.44,0.51,0.44,0.49
34,0.44,0.47,0.44,0.47
35,0.44,0.51,0.44,0.5
36,0.44,0.5,0.44,0.49
37,0.43,0.42,0.44,0.48
38,0.44,0.42,0.44,0.45
39,0.44,0.51,0.44,0.45
40,0.44,0.51,0.44,0.48
41,0.44,0.42,0.44,0.48
42,0.44,0.44,0.44,0.46
43,0.44,0.48,0.44,0.45
44,0.44,0.42,0.44,0.45
45,0.44,0.42,0.44,0.44
46,0.44,0.51,0.44,0.45
47,0.44,0.46,0.44,0.46
48,0.44,0.51,0.44,0.49
49,0.44,0.51,0.44,0.49
50,0.44,0.51,0.44,0.51
