run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.44,0.51,,
2,0.44,0.51,,
3,0.44,0.45,0.44,0.49
4,0.44,0.43,0.44,0.46
5,0.44,0.46,0.44,0.45
6,0.44,0.46,0.44,0.45
7,0.43,0.42,0.44,0.45
8,0.44,0.43,0.44,0.44
9,0.44,0.47,0.44,0.44
10,0.44,0.42,0.44,0.44
11,0.44,0.51,0.44,0.47
12,0.44,0.44,0.44,0.46
13,0.44,0.45,0.44,0.47
14,0.44,0.42,0.44,0.44
15,0.43,0.42,0.44,0.43
16,0.44,0.51,0.44,0.45
17,0.44,0.47,0.44,0.47
18,0.44,0.5,0.44,0.49
19,0.44,0.42,0.44,0.46
20,0.44,0.42,0.44,0.45
21,0.44,0.42,0.44,0.42
22,0.44,0.51,0.44,0.45
23,0.44,0.44,0.44,0.46
24,0.44,0.46,0.44,0.47
25,0.44,0.46,0.44,0.45
26,0.44,0.44,0.44,0.45
27,0.44,0.44,0.44,0.45
28,0.44,0.43,0.44,0.44
29,0.43,0.42,0.44,0.43
30,0.43,0.42,0.43,0.42
31,0.44,0.49,0.43,0.44
32,0.44,0.5,0.44,0.47
33,0.44,0.43,0.44,0.47
34,0.44,0.51,0.44,0.48
35,0.44,0.49,0.44,0.48
36,0.44,0.51,0.44,0.5
37,0.44,0.43,0.44,0.48
38,0.44,0.42,0.44,0.45
39,0.44,0.44,0.44,0.43
40,0.44,0.47,0.44,0.44
41,0.44,0.42,0.44,0.44
42,0.44,0.44,0.44,0.44
43,0.44,0.51,0.44,0.46
44,0.44,0.42,0.44,0.46
45,0.44,0.42,0.44,0.45
46,0.44,0.44,0.44,0.43
47,0.44,0.51,0.44,0.46
48,0.44,0.48,0.44,0.48
49,0.44,0.42,0.44,0.47
50,0.44,0.5,0.44,0.47
