t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.01,1.01,1.12,1.12,0.56,0.5,0.48,-0.02
1,1.21,1.11,1.2,1.16,0.6,0.61,0.78,0.85
2,1.01,1.07,1.1,1.14,0.55,0.5,0.39,-0.01
3,1.25,1.12,1.01,1.11,0.47,0.63,-0.22,1.02
4,1.25,1.15,0.96,1.08,0.44,0.62,-0.45,0.97
5,1.02,1.12,1.22,1.1,0.61,0.49,0.9,-0.1
6,0.97,1.1,1.15,1.11,0.57,0.47,0.59,-0.21
7,1.05,1.1,1.28,1.13,0.64,0.5,1.15,-0.04
8,1.14,1.1,1.1,1.13,0.55,0.57,0.36,0.58
9,1.14,1.11,1.03,1.12,0.51,0.57,0.06,0.58
10,1.23,1.12,0.96,1.1,0.45,0.61,-0.4,0.89
11,1.11,1.12,1.22,1.11,0.62,0.54,0.93,0.33
12,1.0,1.11,0.97,1.1,0.49,0.5,-0.1,-0.02
13,1.2,1.11,1.24,1.11,0.63,0.59,1.01,0.75
14,0.98,1.11,1.29,1.12,0.64,0.45,1.13,-0.41
15,0.98,1.1,1.0,1.12,0.5,0.49,-0.02,-0.06
16,1.13,1.1,1.11,1.11,0.55,0.57,0.42,0.53
17,1.06,1.1,1.1,1.11,0.55,0.53,0.4,0.24
18,1.19,1.1,1.19,1.12,0.59,0.59,0.75,0.75
19,1.0,1.1,1.06,1.11,0.53,0.5,0.25,-0.03
20,1.28,1.11,1.16,1.12,0.57,0.65,0.53,1.18
21,1.23,1.11,1.07,1.12,0.52,0.62,0.15,0.97
22,1.0,1.11,1.04,1.11,0.52,0.5,0.16,-0.02
23,1.25,1.11,0.97,1.11,0.45,0.62,-0.39,0.99
24,1.22,1.12,1.29,1.11,0.65,0.6,1.21,0.8
25,0.97,1.11,1.16,1.12,0.58,0.47,0.64,-0.23
26,1.06,1.11,1.2,1.12,0.6,0.52,0.83,0.15
27,1.09,1.11,1.01,1.11,0.5,0.54,0.0,0.35
28,1.06,1.11,1.11,1.11,0.56,0.53,0.44,0.23
29,1.24,1.11,1.15,1.12,0.57,0.63,0.53,1.03
30,1.23,1.12,1.18,1.12,0.58,0.62,0.65,0.97
31,1.24,1.12,1.06,1.12,0.51,0.63,0.08,1.02
32,1.18,1.12,1.22,1.12,0.61,0.58,0.91,0.66
33,0.96,1.12,1.07,1.12,0.54,0.48,0.28,-0.18
34,0.98,1.11,0.97,1.11,0.49,0.49,-0.1,-0.06
35,1.01,1.11,0.98,1.11,0.49,0.5,-0.06,0.03
36,1.14,1.11,1.19,1.11,0.6,0.57,0.77,0.53
37,1.14,1.11,1.02,1.11,0.5,0.57,0.0,0.58
38,1.15,1.11,1.03,1.11,0.51,0.58,0.04,0.63
39,1.15,1.11,1.04,1.11,0.51,0.58,0.1,0.63
40,1.01,1.11,1.14,1.11,0.57,0.49,0.57,-0.05
41,1.23,1.11,0.98,1.1,0.46,0.61,-0.29,0.91
42,1.11,1.11,1.12,1.1,0.56,0.55,0.48,0.43
43,1.22,1.12,1.02,1.1,0.49,0.61,-0.1,0.9
44,1.24,1.12,1.04,1.1,0.5,0.63,-0.03,1.0
45,1.2,1.12,1.12,1.1,0.55,0.6,0.42,0.83
46,1.28,1.12,1.15,1.1,0.56,0.65,0.48,1.18
47,1.11,1.12,1.21,1.1,0.61,0.54,0.88,0.35
48,1.01,1.12,1.18,1.11,0.59,0.49,0.71,-0.09
49,1.24,1.12,1.15,1.11,0.57,0.63,0.53,1.03
50,1.24,1.13,1.27,1.11,0.64,0.62,1.08,0.95
51,1.04,1.12,1.0,1.11,0.5,0.52,-0.02,0.16
52,1.03,1.12,1.14,1.11,0.57,0.51,0.58,0.06
53,1.23,1.12,1.15,1.11,0.57,0.62,0.54,0.97
54,1.1,1.12,1.15,1.11,0.58,0.54,0.63,0.35
55,1.24,1.13,1.15,1.11,0.57,0.63,0.53,1.03
56,1.02,1.12,1.11,1.11,0.55,0.5,0.44,0.04
57,1.01,1.12,1.29,1.11,0.64,0.46,1.16,-0.29
58,1.12,1.12,1.07,1.11,0.53,0.56,0.28,0.49
59,1.21,1.12,1.13,1.11,0.56,0.61,0.46,0.88
60,1.11,1.12,0.98,1.11,0.49,0.55,-0.11,0.43
61,1.0,1.12,1.14,1.11,0.57,0.49,0.56,-0.1
62,1.27,1.12,1.19,1.11,0.58,0.64,0.66,1.12
63,1.28,1.13,1.16,1.11,0.57,0.65,0.53,1.18
64,1.21,1.13,1.28,1.12,0.65,0.6,1.16,0.76
65,0.98,1.13,1.1,1.12,0.55,0.49,0.38,-0.1
66,1.14,1.13,1.09,1.12,0.54,0.57,0.31,0.59
67,1.25,1.13,1.27,1.12,0.63,0.63,1.07,1.0
68,0.97,1.13,1.15,1.12,0.57,0.47,0.59,-0.21
69,0.97,1.12,1.18,1.12,0.59,0.47,0.68,-0.25
70,1.27,1.12,1.24,1.12,0.62,0.64,0.95,1.08
71,0.98,1.12,1.21,1.12,0.6,0.47,0.82,-0.25
72,1.2,1.12,1.29,1.12,0.65,0.59,1.22,0.69
73,0.98,1.12,1.15,1.12,0.58,0.48,0.6,-0.16
74,1.27,1.12,1.28,1.13,0.64,0.63,1.12,1.05
75,1.14,1.12,1.04,1.13,0.51,0.57,0.11,0.58
76,1.01,1.12,1.01,1.12,0.5,0.5,0.03,0.03
77,1.15,1.12,1.22,1.13,0.62,0.57,0.92,0.55
78,1.04,1.12,1.06,1.12,0.53,0.52,0.26,0.16
79,1.0,1.12,1.29,1.13,0.64,0.46,1.15,-0.35
80,1.05,1.12,1.18,1.13,0.59,0.52,0.73,0.12
81,1.25,1.12,1.18,1.13,0.58,0.63,0.62,1.07
82,1.24,1.12,1.06,1.13,0.51,0.63,0.08,1.02
83,1.04,1.12,1.01,1.13,0.5,0.52,0.02,0.16
84,1.2,1.12,1.23,1.13,0.62,0.6,0.95,0.76
85,1.02,1.12,1.15,1.13,0.58,0.5,0.62,-0.01
86,0.98,1.12,1.14,1.13,0.57,0.48,0.56,-0.15
87,1.18,1.12,1.23,1.13,0.62,0.58,0.97,0.65
88,1.14,1.12,1.14,1.13,0.57,0.57,0.57,0.57
89,1.01,1.12,1.01,1.13,0.5,0.5,0.03,0.03
90,1.19,1.12,0.96,1.13,0.46,0.59,-0.32,0.71
91,1.13,1.12,1.24,1.13,0.63,0.55,1.03,0.41
92,1.1,1.12,1.07,1.13,0.54,0.55,0.29,0.39
93,1.19,1.12,1.29,1.13,0.65,0.58,1.23,0.63
94,1.11,1.12,0.97,1.13,0.48,0.55,-0.16,0.42
95,1.16,1.12,0.97,1.12,0.47,0.58,-0.23,0.64
96,1.25,1.12,1.09,1.12,0.52,0.63,0.17,1.07
97,1.13,1.12,1.12,1.12,0.56,0.57,0.47,0.53
98,1.22,1.12,1.11,1.12,0.54,0.62,0.33,0.93
99,1.2,1.12,1.21,1.12,0.61,0.6,0.85,0.78
100,1.16,1.12,1.21,1.13,0.61,0.58,0.87,0.62
101,1.12,1.12,1.09,1.13,0.54,0.56,0.33,0.49
102,1.29,1.13,0.97,1.12,0.44,0.64,-0.47,1.12
103,0.96,1.12,1.11,1.12,0.55,0.47,0.41,-0.21
104,1.16,1.13,1.03,1.12,0.5,0.58,0.03,0.67
105,1.06,1.12,1.2,1.12,0.6,0.52,0.83,0.15
106,1.06,1.12,1.04,1.12,0.52,0.53,0.16,0.26
107,1.29,1.13,1.27,1.12,0.63,0.65,1.03,1.17
108,1.03,1.12,0.97,1.12,0.49,0.51,-0.11,0.11
109,1.2,1.13,1.06,1.12,0.52,0.6,0.15,0.83
110,1.03,1.12,0.98,1.12,0.49,0.51,-0.07,0.12
111,1.01,1.12,1.06,1.12,0.53,0.5,0.26,0.02
112,1.14,1.12,1.06,1.12,0.53,0.57,0.21,0.59
113,1.27,1.12,1.28,1.12,0.64,0.63,1.12,1.05
114,0.96,1.12,1.15,1.12,0.57,0.47,0.58,-0.27
115,1.28,1.12,1.12,1.12,0.54,0.65,0.3,1.18
116,1.07,1.12,1.21,1.12,0.61,0.52,0.88,0.19
117,1.13,1.12,0.97,1.12,0.48,0.56,-0.19,0.51
118,1.24,1.13,1.18,1.12,0.58,0.63,0.64,1.02
119,1.22,1.13,1.23,1.12,0.62,0.61,0.94,0.87
120,1.21,1.13,1.05,1.12,0.51,0.61,0.08,0.87
121,1.04,1.13,1.21,1.12,0.61,0.5,0.86,0.02
122,1.24,1.13,1.28,1.12,0.64,0.62,1.14,0.93
123,1.12,1.13,1.11,1.12,0.55,0.56,0.43,0.48
124,1.01,1.13,1.13,1.12,0.57,0.5,0.53,-0.04
125,1.19,1.13,1.04,1.12,0.51,0.6,0.06,0.77
126,1.22,1.13,1.16,1.12,0.58,0.61,0.61,0.92
127,1.01,1.13,1.21,1.12,0.61,0.48,0.84,-0.14
128,1.19,1.13,1.05,1.12,0.51,0.6,0.11,0.77
129,0.97,1.13,1.0,1.12,0.5,0.49,-0.02,-0.1
130,1.22,1.13,1.29,1.12,0.65,0.6,1.21,0.8
131,1.13,1.13,1.0,1.12,0.49,0.57,-0.09,0.52
132,1.1,1.13,1.28,1.12,0.65,0.52,1.17,0.19
133,1.21,1.13,1.12,1.12,0.55,0.61,0.4,0.88
134,1.07,1.13,1.04,1.12,0.52,0.54,0.15,0.3
135,1.05,1.13,0.98,1.12,0.49,0.53,-0.07,0.2
136,1.07,1.13,1.29,1.12,0.65,0.51,1.21,0.05
137,1.18,1.13,1.23,1.12,0.62,0.58,0.97,0.65
138,1.15,1.13,1.06,1.12,0.52,0.58,0.2,0.63
139,1.05,1.13,1.05,1.12,0.53,0.53,0.21,0.21
140,1.15,1.13,1.04,1.12,0.51,0.58,0.1,0.63
141,1.21,1.13,1.29,1.12,0.65,0.59,1.22,0.75
142,1.29,1.13,0.97,1.12,0.44,0.64,-0.47,1.12
143,1.06,1.13,1.1,1.12,0.55,0.53,0.4,0.24
144,1.03,1.13,1.09,1.12,0.54,0.51,0.35,0.1
145,1.25,1.13,0.97,1.12,0.45,0.62,-0.39,0.99
146,1.18,1.13,1.14,1.12,0.57,0.59,0.54,0.72
147,1.05,1.13,1.04,1.12,0.52,0.53,0.16,0.21
148,1.13,1.13,1.0,1.12,0.49,0.57,-0.09,0.52
149,0.96,1.13,1.28,1.12,0.63,0.44,1.06,-0.5
150,1.12,1.13,1.27,1.12,0.64,0.54,1.13,0.32
151,1.29,1.13,1.23,1.12,0.61,0.65,0.86,1.2
152,1.09,1.13,1.0,1.12,0.49,0.54,-0.05,0.34
153,1.14,1.13,1.22,1.12,0.62,0.56,0.93,0.5
154,1.06,1.13,1.2,1.12,0.6,0.52,0.83,0.15
155,1.13,1.13,1.2,1.12,0.6,0.56,0.83,0.47
156,0.96,1.13,1.23,1.12,0.61,0.45,0.89,-0.4
157,1.04,1.12,1.12,1.12,0.56,0.52,0.49,0.13
158,0.97,1.12,1.01,1.12,0.5,0.49,0.03,-0.11
159,0.97,1.12,1.19,1.12,0.59,0.47,0.72,-0.26
160,1.23,1.12,1.23,1.12,0.62,0.62,0.93,0.93
161,1.15,1.12,1.13,1.12,0.56,0.58,0.51,0.62
162,1.25,1.12,0.96,1.12,0.44,0.62,-0.45,0.97
163,1.19,1.12,0.98,1.12,0.47,0.59,-0.21,0.73
164,1.27,1.13,1.0,1.12,0.46,0.63,-0.3,1.06
165,1.16,1.13,1.02,1.12,0.5,0.58,-0.02,0.67
166,1.14,1.13,1.05,1.12,0.52,0.57,0.16,0.59
167,1.13,1.13,1.02,1.12,0.5,0.57,0.02,0.53
168,1.09,1.13,1.02,1.12,0.51,0.54,0.05,0.35
169,1.04,1.13,0.98,1.12,0.49,0.52,-0.07,0.16
170,1.29,1.13,1.22,1.12,0.6,0.65,0.8,1.21
171,1.11,1.13,1.1,1.12,0.55,0.55,0.38,0.44
172,1.25,1.13,1.19,1.12,0.58,0.63,0.68,1.07
173,0.97,1.13,1.09,1.12,0.54,0.48,0.33,-0.14
174,1.23,1.13,0.98,1.12,0.46,0.61,-0.29,0.91
175,1.12,1.13,1.07,1.12,0.53,0.56,0.28,0.49
176,1.15,1.13,1.23,1.12,0.62,0.57,0.97,0.54
177,1.29,1.13,0.98,1.12,0.45,0.64,-0.41,1.13
178,1.28,1.13,1.0,1.12,0.46,0.64,-0.33,1.1
179,1.16,1.13,1.04,1.12,0.51,0.58,0.08,0.68
180,1.28,1.13,1.19,1.12,0.58,0.65,0.65,1.17
181,1.25,1.13,1.18,1.12,0.58,0.63,0.62,1.07
182,1.16,1.13,1.1,1.12,0.54,0.59,0.34,0.68
183,1.0,1.13,1.07,1.12,0.54,0.5,0.3,-0.04
184,1.0,1.13,1.25,1.12,0.63,0.47,1.01,-0.28
185,1.18,1.13,1.16,1.12,0.58,0.59,0.65,0.71
186,1.15,1.13,1.11,1.12,0.55,0.58,0.41,0.63
187,1.05,1.13,1.19,1.12,0.6,0.51,0.77,0.11
188,1.03,1.13,1.11,1.12,0.56,0.51,0.44,0.09
189,1.0,1.13,1.06,1.12,0.53,0.5,0.25,-0.03
190,1.0,1.13,1.05,1.12,0.53,0.5,0.21,-0.03
191,1.06,1.13,1.13,1.12,0.57,0.53,0.54,0.22
192,1.22,1.13,1.05,1.12,0.51,0.61,0.06,0.92
193,1.13,1.13,1.14,1.12,0.57,0.56,0.57,0.52
194,1.29,1.13,1.19,1.12,0.58,0.65,0.63,1.23
195,0.98,1.13,1.25,1.12,0.62,0.46,1.0,-0.33
196,0.98,1.13,1.13,1.12,0.56,0.48,0.51,-0.14
197,1.23,1.13,1.25,1.12,0.63,0.61,1.04,0.9
198,1.21,1.13,1.14,1.12,0.56,0.61,0.51,0.87
199,1.14,1.13,1.24,1.12,0.63,0.56,1.03,0.47
200,1.18,1.13,1.21,1.12,0.61,0.58,0.86,0.67
201,1.24,1.13,0.97,1.12,0.45,0.62,-0.37,0.94
202,0.98,1.13,1.27,1.12,0.63,0.46,1.04,-0.36
203,1.13,1.13,1.01,1.12,0.5,0.57,-0.04,0.53
204,1.15,1.13,1.21,1.12,0.61,0.57,0.87,0.57
205,1.11,1.13,1.28,1.12,0.65,0.53,1.18,0.25
206,0.98,1.13,1.28,1.12,0.64,0.45,1.09,-0.38
207,1.13,1.13,1.2,1.12,0.6,0.56,0.83,0.47
208,1.11,1.13,1.16,1.12,0.59,0.55,0.68,0.4
209,1.06,1.13,1.2,1.12,0.6,0.52,0.83,0.15
210,1.28,1.13,1.11,1.12,0.53,0.65,0.25,1.18
211,1.02,1.13,0.97,1.12,0.49,0.51,-0.11,0.07
212,1.21,1.13,1.27,1.12,0.64,0.6,1.11,0.78
213,1.0,1.13,1.07,1.12,0.54,0.5,0.3,-0.04
214,1.19,1.13,1.28,1.12,0.65,0.58,1.17,0.65
215,1.1,1.13,1.16,1.12,0.59,0.54,0.68,0.34
216,1.12,1.13,1.27,1.12,0.64,0.54,1.13,0.32
217,1.06,1.13,1.2,1.12,0.6,0.52,0.83,0.15
218,1.13,1.13,1.12,1.12,0.56,0.57,0.47,0.53
219,1.09,1.13,1.01,1.12,0.5,0.54,0.0,0.35
220,1.2,1.13,1.18,1.12,0.59,0.6,0.68,0.81
221,0.96,1.13,1.02,1.12,0.51,0.48,0.07,-0.15
222,1.04,1.13,1.05,1.12,0.53,0.52,0.21,0.16
223,1.04,1.13,1.12,1.12,0.56,0.52,0.49,0.13
224,1.14,1.13,1.22,1.12,0.62,0.56,0.93,0.5
225,1.18,1.13,1.24,1.12,0.63,0.58,1.02,0.64
226,0.98,1.12,1.0,1.12,0.5,0.49,-0.02,-0.06
227,1.22,1.13,1.02,1.12,0.49,0.61,-0.1,0.9
228,1.14,1.13,1.19,1.12,0.6,0.57,0.77,0.53
229,1.0,1.12,1.13,1.12,0.57,0.49,0.52,-0.09
230,1.15,1.12,1.28,1.12,0.65,0.56,1.18,0.48
231,1.15,1.12,1.21,1.13,0.61,0.57,0.87,0.57
232,1.25,1.13,1.16,1.13,0.57,0.63,0.57,1.07
233,1.24,1.13,1.03,1.12,0.49,0.62,-0.09,1.0
234,1.22,1.13,1.19,1.13,0.59,0.61,0.72,0.91
235,1.07,1.13,1.25,1.13,0.63,0.51,1.07,0.12
236,1.03,1.13,1.14,1.13,0.57,0.51,0.58,0.06
237,1.02,1.13,0.97,1.13,0.49,0.51,-0.11,0.07
238,1.11,1.13,0.98,1.12,0.49,0.55,-0.11,0.43
239,1.13,1.13,1.16,1.12,0.58,0.56,0.67,0.5
240,1.21,1.13,1.18,1.12,0.58,0.61,0.67,0.86
241,1.21,1.13,1.0,1.12,0.48,0.6,-0.19,0.83
242,1.06,1.13,1.24,1.12,0.63,0.51,1.02,0.08
243,0.96,1.12,1.12,1.12,0.56,0.47,0.45,-0.22
244,0.96,1.12,1.12,1.12,0.56,0.47,0.45,-0.22
245,1.24,1.12,1.05,1.12,0.5,0.63,0.02,1.01
246,1.14,1.12,1.09,1.12,0.54,0.57,0.31,0.59
247,1.23,1.13,1.09,1.12,0.53,0.62,0.21,0.98
248,1.24,1.13,1.13,1.12,0.55,0.63,0.41,1.03
249,1.0,1.13,1.04,1.12,0.52,0.5,0.16,-0.02
250,1.23,1.13,1.27,1.12,0.64,0.61,1.09,0.89
251,1.25,1.13,0.96,1.12,0.44,0.62,-0.45,0.97
252,1.01,1.13,1.03,1.12,0.51,0.5,0.12,0.03
253,1.01,1.13,1.18,1.12,0.59,0.49,0.71,-0.09
254,1.16,1.13,1.13,1.12,0.56,0.58,0.5,0.67
255,1.02,1.12,1.07,1.12,0.54,0.51,0.3,0.06
256,1.01,1.12,1.06,1.12,0.53,0.5,0.26,0.02
257,1.22,1.12,1.11,1.12,0.54,0.62,0.33,0.93
258,0.98,1.12,0.96,1.12,0.48,0.49,-0.15,-0.06
259,1.18,1.12,1.29,1.12,0.65,0.57,1.23,0.57
260,1.05,1.12,1.15,1.12,0.58,0.52,0.63,0.15
261,1.21,1.12,1.29,1.12,0.65,0.59,1.22,0.75
262,1.05,1.12,1.04,1.12,0.52,0.53,0.16,0.21
263,1.07,1.12,1.12,1.12,0.56,0.53,0.49,0.28
264,1.22,1.12,1.01,1.12,0.48,0.61,-0.16,0.89
265,1.12,1.12,1.03,1.12,0.51,0.56,0.08,0.49
266,1.04,1.12,1.14,1.12,0.57,0.51,0.58,0.11
267,1.0,1.12,1.27,1.12,0.63,0.46,1.06,-0.3
268,1.11,1.12,0.96,1.12,0.47,0.55,-0.21,0.41
269,1.07,1.12,1.06,1.12,0.53,0.54,0.25,0.3
