t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.11,1.11,1.15,1.15,0.48,0.65,-0.12,1.19
1,1.14,1.12,1.19,1.17,0.29,0.88,-1.67,3.07
2,1.13,1.13,1.13,1.16,0.51,0.62,0.08,0.96
3,1.19,1.14,1.11,1.14,0.36,0.78,-1.15,2.21
4,1.14,1.14,1.14,1.14,0.77,0.37,2.2,-1.07
5,1.14,1.14,1.16,1.15,0.48,0.67,-0.13,1.37
6,1.14,1.14,1.15,1.15,0.63,0.52,1.03,0.14
7,1.14,1.14,1.15,1.15,0.12,1.04,-3.07,4.29
8,1.1,1.14,1.15,1.15,0.07,1.08,-3.47,4.66
9,1.09,1.13,1.16,1.15,0.22,0.92,-2.21,3.4
10,1.07,1.13,1.15,1.15,0.0,1.15,-4.0,5.22
11,1.06,1.12,1.14,1.15,0.14,0.99,-2.84,3.89
12,1.07,1.12,1.12,1.15,0.13,0.98,-2.95,3.86
13,1.05,1.11,1.18,1.15,0.45,0.68,-0.44,1.42
14,1.0,1.11,1.19,1.15,0.43,0.67,-0.55,1.39
15,1.1,1.1,1.22,1.16,0.14,1.07,-2.9,4.54
16,1.07,1.1,1.22,1.16,0.19,1.0,-2.48,4.03
17,1.07,1.1,1.2,1.16,0.29,0.88,-1.7,3.02
18,1.04,1.1,1.2,1.16,0.1,1.08,-3.19,4.65
19,1.07,1.1,1.2,1.17,0.3,0.86,-1.57,2.88
20,1.11,1.1,1.2,1.17,0.34,0.83,-1.29,2.65
21,1.05,1.1,1.2,1.17,0.33,0.82,-1.37,2.59
22,1.09,1.1,1.2,1.17,0.42,0.74,-0.66,1.9
23,1.12,1.1,1.13,1.17,0.26,0.87,-1.91,2.93
24,1.14,1.1,1.14,1.17,0.12,1.02,-3.06,4.2
25,1.16,1.1,1.11,1.17,0.18,0.93,-2.54,3.48
26,1.11,1.1,1.1,1.16,0.04,1.06,-3.68,4.46
27,1.15,1.1,1.1,1.16,0.1,1.0,-3.2,4.01
28,1.12,1.1,1.09,1.16,0.26,0.83,-1.91,2.66
29,1.13,1.1,1.06,1.15,0.41,0.68,-0.71,1.42
30,1.11,1.1,1.04,1.15,0.42,0.65,-0.63,1.16
31,1.1,1.1,1.09,1.15,0.5,0.59,0.02,0.71
32,1.13,1.1,1.13,1.15,0.26,0.87,-1.92,2.96
33,1.11,1.1,1.16,1.15,0.32,0.83,-1.43,2.61
34,1.06,1.1,1.15,1.15,0.06,1.09,-3.56,4.74
35,1.02,1.1,1.12,1.15,0.22,0.87,-2.2,2.98
36,1.05,1.1,1.1,1.15,0.13,0.96,-2.96,3.69
37,1.05,1.1,1.09,1.15,0.14,0.94,-2.91,3.56
38,1.09,1.1,1.15,1.15,0.26,0.88,-1.93,3.03
39,1.13,1.1,1.14,1.15,0.23,0.91,-2.14,3.25
40,1.16,1.1,1.19,1.15,0.52,0.66,0.14,1.27
41,1.16,1.1,1.15,1.15,0.08,1.07,-3.34,4.57
42,1.12,1.1,1.14,1.15,0.14,1.0,-2.91,4.02
43,1.13,1.1,1.18,1.15,0.55,0.6,0.42,0.81
44,1.09,1.1,1.15,1.15,0.52,0.6,0.17,0.79
45,1.1,1.1,1.14,1.15,0.18,0.96,-2.58,3.66
46,1.09,1.1,1.12,1.15,0.42,0.69,-0.64,1.49
47,1.16,1.1,1.1,1.15,0.39,0.73,-0.91,1.86
48,1.18,1.11,1.15,1.15,0.51,0.65,0.12,1.19
49,1.11,1.11,1.13,1.15,0.7,0.42,1.58,-0.64
50,1.1,1.11,1.09,1.14,0.64,0.45,1.12,-0.38
51,1.14,1.11,1.05,1.14,0.38,0.7,-0.98,1.63
52,1.16,1.11,1.12,1.14,0.14,0.98,-2.87,3.87
53,1.13,1.11,1.15,1.14,0.0,1.15,-4.0,5.22
54,1.09,1.11,1.12,1.14,0.03,1.09,-3.76,4.7
55,1.14,1.11,1.13,1.14,0.0,1.13,-4.0,5.04
56,1.13,1.11,1.16,1.14,0.0,1.16,-4.0,5.31
57,1.15,1.11,1.19,1.14,0.15,1.04,-2.84,4.3
58,1.12,1.11,1.16,1.14,0.4,0.75,-0.82,2.01
59,1.1,1.11,1.15,1.14,0.41,0.72,-0.71,1.77
60,1.03,1.11,1.21,1.14,0.17,1.0,-2.6,4.03
61,1.09,1.11,1.21,1.15,0.08,1.12,-3.35,4.95
62,1.07,1.11,1.18,1.15,0.12,1.04,-3.03,4.34
63,1.12,1.11,1.2,1.15,0.0,1.2,-4.0,5.58
64,1.05,1.11,1.15,1.15,0.3,0.82,-1.59,2.59
65,1.06,1.11,1.13,1.15,0.67,0.42,1.36,-0.66
66,1.01,1.1,1.14,1.15,0.92,0.1,3.33,-3.17
67,1.01,1.1,1.18,1.15,1.01,0.0,4.06,-4.0
68,1.02,1.1,1.21,1.15,1.02,0.0,4.15,-4.0
69,1.07,1.1,1.16,1.15,1.07,0.0,4.6,-4.0
70,1.09,1.1,1.15,1.15,1.09,0.0,4.69,-4.0
71,1.09,1.1,1.18,1.15,1.09,0.0,4.69,-4.0
72,1.11,1.1,1.23,1.15,1.11,0.0,4.87,-4.0
73,1.1,1.1,1.23,1.15,1.1,0.0,4.78,-4.0
74,1.07,1.1,1.19,1.15,1.07,0.0,4.6,-4.0
75,1.07,1.1,1.22,1.15,1.07,0.0,4.6,-4.0
76,1.11,1.1,1.24,1.15,1.11,0.0,4.87,-4.0
77,1.07,1.1,1.19,1.15,0.84,0.25,2.76,-1.97
78,1.09,1.1,1.16,1.15,0.99,0.1,3.92,-3.18
79,1.05,1.1,1.12,1.15,1.05,0.0,4.42,-4.0
80,1.05,1.1,1.09,1.15,1.05,0.0,4.42,-4.0
81,1.06,1.1,1.14,1.15,0.97,0.1,3.76,-3.2
82,1.02,1.1,1.18,1.15,0.65,0.43,1.19,-0.59
83,1.02,1.1,1.15,1.15,0.76,0.29,2.07,-1.65
84,1.05,1.1,1.19,1.15,1.0,0.06,3.99,-3.52
85,1.06,1.1,1.21,1.15,1.06,0.0,4.51,-4.0
86,1.04,1.09,1.22,1.15,1.04,0.0,4.33,-4.0
87,1.04,1.09,1.2,1.15,0.81,0.27,2.47,-1.87
88,1.06,1.09,1.19,1.16,1.06,0.0,4.51,-4.0
89,1.07,1.09,1.18,1.16,1.06,0.02,4.45,-3.84
90,1.12,1.09,1.18,1.16,0.81,0.33,2.44,-1.36
