run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.44,0.5,,
2,0.44,0.46,,
3,0.44,0.46,0.44,0.47
4,0.44,0.43,0.44,0.45
5,0.44,0.49,0.44,0.46
6,0.44,0.51,0.44,0.48
7,0.44,0.51,0.44,0.5
8,0.44,0.42,0.44,0.48
9,0.43,0.42,0.44,0.45
10,0.44,0.51,0.44,0.45
11,0.44,0.49,0.44,0.47
12,0.44,0.51,0.44,0.5
13,0.44,0.51,0.44,0.5
14,0.44,0.45,0.44,0.49
15,0.44,0.51,0.44,0.49
16,0.44,0.51,0.44,0.49
17,0.44,0.5,0.44,0.51
18,0.44,0.46,0.44,0.49
19,0.44,0.51,0.44,0.49
20,0.44,0.48,0.44,0.48
21,0.44,0.51,0.44,0.5
22,0.44,0.42,0.44,0.47
23,0.44,0.51,0.44,0.48
24,0.44,0.42,0.44,0.45
25,0.44,0.51,0.44,0.48
26,0.44,0.51,0.44,0.48
27,0.44,0.51,0.44,0.51
28,0.44,0.51,0.44,0.51
29,0.44,0.51,0.44,0.51
30,0.44,0.43,0.44,0.48
31,0.44,0.42,0.44,0.45
32,0.44,0.44,0.44,0.43
33,0.44,0.51,0.44,0.46
34,0.44,0.51,0.44,0.49
35,0.44,0.47,0.44,0.5
36,0.44,0.42,0.44,0.47
37,0.44,0.51,0.44,0.47
38,0.44,0.51,0.44,0.48
39,0.44,0.46,0.44,0.49
40,0.44,0.49,0.44,0.49
41,0.44,0.51,0.44,0.49
42,0.44,0.42,0.44,0.47
43,0.44,0.49,0.44,0.47
44,0.44,0.45,0.44,0.45
45,0.43,0.42,0.44,0.45
46,0.44,0.43,0.44,0.43
47,0.44,0.44,0.44,0.43
48,0.44,0.48,0.44,0.45
49,0.44,0.45,0.44,0.46
50,0.44,0.51,0.44,0.48
