t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.21,1.21,0.96,0.96,0.46,0.6,-0.36,0.8
1,1.23,1.22,1.1,1.03,0.53,0.62,0.26,0.98
2,1.13,1.19,1.13,1.06,0.57,0.57,0.52,0.52
3,1.29,1.21,1.12,1.08,0.54,0.65,0.28,1.23
4,1.05,1.18,1.2,1.1,0.6,0.51,0.82,0.09
5,1.14,1.18,1.28,1.13,0.65,0.55,1.18,0.42
6,1.29,1.19,0.98,1.11,0.45,0.64,-0.41,1.13
7,1.0,1.17,1.06,1.1,0.53,0.5,0.25,-0.03
8,1.1,1.16,1.16,1.11,0.59,0.54,0.68,0.34
9,1.29,1.17,1.18,1.12,0.57,0.65,0.57,1.23
10,1.0,1.16,1.05,1.11,0.53,0.5,0.21,-0.03
11,0.97,1.14,1.16,1.12,0.58,0.47,0.64,-0.23
12,0.96,1.13,1.24,1.13,0.62,0.45,0.93,-0.42
13,1.11,1.13,1.05,1.12,0.52,0.56,0.18,0.44
14,1.11,1.12,1.21,1.13,0.61,0.54,0.88,0.35
15,1.21,1.13,1.1,1.12,0.54,0.61,0.29,0.88
16,1.29,1.14,1.15,1.13,0.56,0.65,0.46,1.23
17,1.24,1.14,0.98,1.12,0.46,0.62,-0.31,0.96
18,1.25,1.15,1.13,1.12,0.55,0.63,0.4,1.08
19,1.12,1.15,1.12,1.12,0.56,0.56,0.48,0.48
20,1.18,1.15,1.18,1.12,0.59,0.59,0.7,0.7
21,1.09,1.15,1.12,1.12,0.56,0.54,0.49,0.33
22,1.19,1.15,1.19,1.12,0.59,0.59,0.75,0.75
23,0.96,1.14,1.15,1.13,0.57,0.47,0.58,-0.27
24,0.96,1.13,1.11,1.12,0.55,0.47,0.41,-0.21
25,1.29,1.14,1.29,1.13,0.64,0.64,1.15,1.15
26,1.24,1.14,1.12,1.13,0.54,0.63,0.36,1.03
27,1.09,1.14,1.01,1.13,0.5,0.54,0.0,0.35
28,1.24,1.15,1.09,1.12,0.52,0.63,0.19,1.02
29,1.22,1.15,1.06,1.12,0.51,0.62,0.12,0.92
30,1.25,1.15,1.03,1.12,0.49,0.63,-0.11,1.04
31,1.19,1.15,1.28,1.12,0.65,0.58,1.17,0.65
32,1.09,1.15,1.2,1.13,0.6,0.53,0.83,0.25
33,1.0,1.15,1.24,1.13,0.62,0.47,0.97,-0.25
34,1.21,1.15,1.15,1.13,0.57,0.61,0.57,0.87
35,1.2,1.15,1.29,1.14,0.65,0.59,1.22,0.69
36,1.07,1.15,1.06,1.13,0.53,0.54,0.25,0.3
37,1.03,1.14,1.02,1.13,0.51,0.51,0.07,0.12
38,1.24,1.15,1.04,1.13,0.5,0.63,-0.03,1.0
39,1.27,1.15,1.01,1.12,0.47,0.63,-0.24,1.07
40,1.15,1.15,1.14,1.13,0.57,0.58,0.56,0.62
41,1.24,1.15,1.29,1.13,0.65,0.61,1.19,0.92
42,1.23,1.15,1.24,1.13,0.62,0.61,0.98,0.91
43,1.04,1.15,1.07,1.13,0.54,0.52,0.3,0.15
44,0.96,1.15,1.14,1.13,0.57,0.47,0.54,-0.25
45,0.97,1.14,1.11,1.13,0.55,0.48,0.42,-0.16
46,1.29,1.15,1.14,1.13,0.55,0.65,0.4,1.23
47,1.11,1.15,1.13,1.13,0.57,0.55,0.53,0.42
48,1.2,1.15,1.09,1.13,0.53,0.6,0.25,0.83
49,1.09,1.15,1.1,1.13,0.55,0.54,0.39,0.34
50,0.96,1.14,1.27,1.13,0.63,0.44,1.01,-0.47
51,1.13,1.14,1.25,1.13,0.63,0.55,1.08,0.4
52,1.14,1.14,1.28,1.14,0.65,0.55,1.18,0.42
53,1.24,1.14,1.11,1.14,0.54,0.63,0.3,1.03
54,1.29,1.15,1.06,1.13,0.5,0.65,-0.0,1.21
55,1.15,1.15,1.03,1.13,0.51,0.58,0.04,0.63
56,1.01,1.14,1.25,1.14,0.63,0.47,1.02,-0.22
57,1.01,1.14,0.97,1.13,0.49,0.5,-0.11,0.03
58,1.15,1.14,1.22,1.13,0.62,0.57,0.92,0.55
59,1.29,1.14,1.01,1.13,0.46,0.64,-0.29,1.16
60,1.05,1.14,1.19,1.13,0.6,0.51,0.77,0.11
61,1.07,1.14,1.12,1.13,0.56,0.53,0.49,0.28
62,1.06,1.14,1.11,1.13,0.56,0.53,0.44,0.23
63,1.04,1.14,1.28,1.13,0.64,0.49,1.14,-0.1
64,1.1,1.14,1.14,1.13,0.57,0.55,0.58,0.36
65,1.03,1.14,1.27,1.14,0.64,0.48,1.09,-0.13
66,1.01,1.13,1.25,1.14,0.63,0.47,1.02,-0.22
67,1.18,1.13,1.0,1.14,0.48,0.59,-0.14,0.7
68,1.14,1.13,1.07,1.14,0.53,0.57,0.26,0.59
69,1.04,1.13,0.96,1.13,0.48,0.52,-0.16,0.15
70,1.28,1.14,1.05,1.13,0.5,0.64,-0.04,1.15
71,1.0,1.13,1.04,1.13,0.52,0.5,0.16,-0.02
72,1.07,1.13,1.07,1.13,0.54,0.54,0.3,0.3
73,1.28,1.13,1.19,1.13,0.58,0.65,0.65,1.17
74,1.14,1.13,1.27,1.13,0.64,0.55,1.13,0.44
75,1.05,1.13,1.15,1.13,0.58,0.52,0.63,0.15
76,0.96,1.13,1.18,1.13,0.58,0.46,0.67,-0.3
77,1.07,1.13,1.22,1.13,0.62,0.52,0.92,0.17
78,1.01,1.13,1.13,1.13,0.57,0.5,0.53,-0.04
79,1.23,1.13,1.0,1.13,0.47,0.62,-0.23,0.92
80,1.18,1.13,1.09,1.13,0.54,0.59,0.28,0.73
81,1.22,1.13,1.23,1.13,0.62,0.61,0.94,0.87
82,1.04,1.13,1.27,1.13,0.64,0.49,1.1,-0.07
83,1.25,1.13,1.14,1.13,0.56,0.63,0.45,1.08
84,1.03,1.13,1.28,1.14,0.64,0.48,1.13,-0.15
85,1.2,1.13,1.06,1.14,0.52,0.6,0.15,0.83
86,1.16,1.13,1.27,1.14,0.64,0.57,1.13,0.55
87,1.29,1.13,1.07,1.14,0.51,0.65,0.05,1.21
88,1.18,1.13,1.18,1.14,0.59,0.59,0.7,0.7
89,1.01,1.13,1.27,1.14,0.63,0.47,1.07,-0.24
90,1.02,1.13,1.04,1.14,0.52,0.51,0.17,0.07
91,1.25,1.13,1.06,1.14,0.51,0.63,0.06,1.06
92,1.1,1.13,1.09,1.14,0.54,0.55,0.34,0.39
93,1.01,1.13,1.09,1.14,0.54,0.5,0.35,0.0
94,0.96,1.13,1.12,1.13,0.56,0.47,0.45,-0.22
95,1.21,1.13,1.16,1.14,0.58,0.61,0.62,0.87
96,1.11,1.13,1.05,1.13,0.52,0.56,0.18,0.44
97,1.05,1.13,1.23,1.14,0.62,0.51,0.96,0.04
98,1.27,1.13,1.22,1.14,0.6,0.64,0.83,1.1
99,1.27,1.13,1.16,1.14,0.57,0.64,0.55,1.13
100,1.14,1.13,1.13,1.14,0.56,0.57,0.52,0.57
101,0.96,1.13,1.16,1.14,0.58,0.46,0.63,-0.28
102,0.96,1.13,1.21,1.14,0.6,0.46,0.8,-0.36
103,1.16,1.13,1.03,1.14,0.5,0.58,0.03,0.67
104,1.28,1.13,1.06,1.14,0.5,0.64,0.02,1.16
105,1.05,1.13,1.21,1.14,0.61,0.51,0.87,0.08
106,1.14,1.13,1.29,1.14,0.65,0.55,1.23,0.4
107,1.22,1.13,1.05,1.14,0.51,0.61,0.06,0.92
108,0.96,1.13,1.01,1.14,0.5,0.48,0.02,-0.15
109,1.09,1.13,1.13,1.14,0.57,0.54,0.54,0.32
110,1.16,1.13,1.2,1.14,0.6,0.58,0.81,0.63
111,1.21,1.13,1.05,1.14,0.51,0.61,0.08,0.87
112,1.0,1.13,1.11,1.14,0.55,0.49,0.43,-0.06
113,1.25,1.13,1.23,1.14,0.61,0.63,0.9,1.04
114,1.27,1.13,1.06,1.14,0.5,0.64,0.04,1.11
115,1.07,1.13,1.22,1.14,0.62,0.52,0.92,0.17
116,0.96,1.13,1.03,1.14,0.51,0.48,0.11,-0.16
117,1.28,1.13,0.97,1.13,0.45,0.63,-0.44,1.07
118,1.06,1.13,1.22,1.13,0.62,0.51,0.92,0.12
119,1.29,1.13,1.19,1.14,0.58,0.65,0.63,1.23
120,1.01,1.13,1.22,1.14,0.61,0.48,0.89,-0.16
121,1.22,1.13,1.1,1.14,0.53,0.62,0.28,0.93
122,1.03,1.13,1.09,1.14,0.54,0.51,0.35,0.1
123,1.12,1.13,1.02,1.13,0.5,0.56,0.03,0.49
124,1.14,1.13,1.19,1.13,0.6,0.57,0.77,0.53
125,1.2,1.13,1.27,1.14,0.64,0.59,1.11,0.72
126,1.03,1.13,1.16,1.14,0.58,0.5,0.67,0.03
127,1.05,1.13,1.18,1.14,0.59,0.52,0.73,0.12
128,1.27,1.13,1.09,1.14,0.52,0.64,0.15,1.12
129,1.03,1.13,1.06,1.14,0.53,0.51,0.26,0.11
130,1.05,1.13,1.09,1.13,0.54,0.52,0.35,0.2
131,0.97,1.13,0.96,1.13,0.48,0.49,-0.15,-0.11
132,1.19,1.13,1.14,1.13,0.57,0.6,0.53,0.77
133,1.21,1.13,1.2,1.13,0.6,0.61,0.78,0.85
134,1.28,1.13,1.29,1.14,0.65,0.64,1.16,1.09
135,1.09,1.13,1.28,1.14,0.65,0.52,1.17,0.13
136,1.19,1.13,0.96,1.14,0.46,0.59,-0.32,0.71
137,1.01,1.13,1.13,1.13,0.57,0.5,0.53,-0.04
138,1.21,1.13,1.18,1.14,0.58,0.61,0.67,0.86
139,1.14,1.13,1.2,1.14,0.6,0.57,0.82,0.52
140,1.28,1.13,1.25,1.14,0.62,0.64,0.99,1.13
141,1.19,1.13,1.05,1.14,0.51,0.6,0.11,0.77
142,1.22,1.13,1.23,1.14,0.62,0.61,0.94,0.87
143,1.1,1.13,1.03,1.14,0.51,0.55,0.09,0.4
144,1.15,1.13,1.02,1.14,0.5,0.58,-0.01,0.62
145,1.09,1.13,1.14,1.14,0.57,0.54,0.59,0.31
146,1.21,1.13,0.97,1.13,0.46,0.6,-0.3,0.81
147,1.27,1.13,0.97,1.13,0.45,0.63,-0.41,1.03
148,1.07,1.13,1.19,1.13,0.6,0.53,0.78,0.21
149,1.09,1.13,1.28,1.13,0.65,0.52,1.17,0.13
150,1.14,1.13,1.11,1.13,0.55,0.57,0.41,0.58
151,1.19,1.13,1.07,1.13,0.53,0.6,0.21,0.78
152,1.21,1.13,1.28,1.13,0.65,0.6,1.16,0.76
153,1.25,1.13,1.06,1.13,0.51,0.63,0.06,1.06
154,1.13,1.13,1.27,1.14,0.64,0.55,1.13,0.38
155,1.05,1.13,1.11,1.13,0.56,0.52,0.44,0.18
156,1.13,1.13,1.02,1.13,0.5,0.57,0.02,0.53
157,1.06,1.13,1.0,1.13,0.5,0.53,-0.03,0.25
158,1.15,1.13,1.22,1.13,0.62,0.57,0.92,0.55
159,1.23,1.13,1.13,1.13,0.55,0.62,0.43,0.98
160,1.07,1.13,1.23,1.13,0.62,0.52,0.97,0.15
161,1.04,1.13,1.04,1.13,0.52,0.52,0.16,0.16
162,1.09,1.13,1.05,1.13,0.52,0.54,0.2,0.35
163,1.15,1.13,0.98,1.13,0.48,0.58,-0.16,0.6
164,1.04,1.13,1.09,1.13,0.54,0.52,0.35,0.15
165,1.24,1.13,1.21,1.13,0.6,0.62,0.8,1.0
166,1.22,1.13,1.03,1.13,0.49,0.61,-0.05,0.9
167,1.29,1.13,1.1,1.13,0.52,0.65,0.17,1.22
168,1.1,1.13,1.11,1.13,0.55,0.55,0.44,0.38
169,1.0,1.13,1.01,1.13,0.5,0.5,0.03,-0.02
170,1.03,1.13,1.22,1.13,0.61,0.49,0.9,-0.05
171,1.14,1.13,1.19,1.13,0.6,0.57,0.77,0.53
172,1.04,1.13,1.07,1.13,0.54,0.52,0.3,0.15
173,0.97,1.13,1.02,1.13,0.51,0.49,0.07,-0.11
174,0.96,1.13,1.21,1.13,0.6,0.46,0.8,-0.36
175,1.18,1.13,1.28,1.13,0.65,0.57,1.18,0.59
176,1.06,1.13,1.27,1.13,0.64,0.5,1.11,0.04
177,1.11,1.13,1.21,1.13,0.61,0.54,0.88,0.35
178,1.12,1.13,1.09,1.13,0.54,0.56,0.33,0.49
179,1.1,1.13,1.05,1.13,0.52,0.55,0.19,0.4
180,1.23,1.13,1.16,1.13,0.57,0.62,0.59,0.97
181,1.29,1.13,1.24,1.13,0.61,0.65,0.92,1.19
182,1.24,1.13,1.06,1.13,0.51,0.63,0.08,1.02
183,1.21,1.13,1.0,1.13,0.48,0.6,-0.19,0.83
184,1.15,1.13,1.21,1.13,0.61,0.57,0.87,0.57
185,0.96,1.13,1.0,1.13,0.5,0.48,-0.02,-0.15
186,1.23,1.13,1.15,1.13,0.57,0.62,0.54,0.97
187,1.24,1.13,1.29,1.13,0.65,0.61,1.19,0.92
188,1.01,1.13,1.0,1.13,0.5,0.5,-0.02,0.03
189,1.06,1.13,1.22,1.13,0.62,0.51,0.92,0.12
190,1.15,1.13,0.98,1.13,0.48,0.58,-0.16,0.6
191,1.12,1.13,1.01,1.13,0.5,0.56,-0.02,0.48
192,1.29,1.13,1.15,1.13,0.56,0.65,0.46,1.23
193,1.15,1.13,1.21,1.13,0.61,0.57,0.87,0.57
194,1.28,1.13,1.24,1.13,0.62,0.64,0.93,1.14
195,0.97,1.13,1.15,1.13,0.57,0.47,0.59,-0.21
196,1.04,1.13,1.01,1.13,0.5,0.52,0.02,0.16
197,1.22,1.13,1.29,1.13,0.65,0.6,1.21,0.8
198,1.02,1.13,1.1,1.13,0.55,0.51,0.39,0.04
199,1.2,1.13,1.18,1.13,0.59,0.6,0.68,0.81
200,1.05,1.13,1.1,1.13,0.55,0.52,0.4,0.19
201,1.16,1.13,1.01,1.13,0.49,0.58,-0.07,0.66
202,1.12,1.13,1.1,1.13,0.55,0.56,0.38,0.49
203,1.13,1.13,0.96,1.13,0.47,0.56,-0.24,0.5
204,1.02,1.13,1.07,1.13,0.54,0.51,0.3,0.06
205,1.1,1.13,1.14,1.13,0.57,0.55,0.58,0.36
206,1.28,1.13,1.18,1.13,0.57,0.65,0.59,1.18
207,1.11,1.13,1.1,1.13,0.55,0.55,0.38,0.44
208,1.1,1.13,1.18,1.13,0.59,0.54,0.73,0.33
209,1.0,1.13,0.96,1.13,0.48,0.5,-0.15,-0.02
210,1.24,1.13,1.24,1.13,0.62,0.62,0.97,0.97
211,1.18,1.13,1.04,1.13,0.51,0.59,0.07,0.72
212,1.24,1.13,1.1,1.13,0.53,0.63,0.25,1.03
213,1.14,1.13,1.2,1.13,0.6,0.57,0.82,0.52
214,1.22,1.13,1.06,1.13,0.51,0.62,0.12,0.92
215,1.16,1.13,1.12,1.13,0.56,0.58,0.45,0.68
216,1.2,1.13,1.0,1.13,0.48,0.6,-0.18,0.79
217,1.24,1.13,1.11,1.13,0.54,0.63,0.3,1.03
218,1.18,1.13,1.07,1.13,0.53,0.59,0.23,0.73
219,1.15,1.13,1.23,1.13,0.62,0.57,0.97,0.54
220,0.97,1.13,1.01,1.13,0.5,0.49,0.03,-0.11
221,1.21,1.13,1.14,1.13,0.56,0.61,0.51,0.87
222,1.23,1.13,1.22,1.13,0.61,0.62,0.87,0.94
223,1.12,1.13,1.24,1.13,0.63,0.54,1.03,0.36
224,1.25,1.13,1.11,1.13,0.54,0.63,0.28,1.08
225,1.23,1.13,1.24,1.13,0.62,0.61,0.98,0.91
226,1.28,1.14,0.97,1.13,0.45,0.63,-0.44,1.07
227,1.12,1.14,1.15,1.13,0.58,0.56,0.63,0.46
228,1.23,1.14,0.97,1.13,0.46,0.61,-0.34,0.9
229,1.05,1.14,0.96,1.13,0.48,0.52,-0.17,0.2
230,1.1,1.14,1.07,1.13,0.54,0.55,0.29,0.39
231,1.06,1.13,1.1,1.13,0.55,0.53,0.4,0.24
232,1.23,1.14,1.29,1.13,0.65,0.61,1.2,0.86
233,1.14,1.14,1.19,1.13,0.6,0.57,0.77,0.53
234,1.09,1.14,1.09,1.13,0.54,0.54,0.34,0.34
235,1.15,1.14,1.0,1.13,0.49,0.58,-0.11,0.61
236,1.25,1.14,1.09,1.13,0.52,0.63,0.17,1.07
237,1.13,1.14,1.02,1.13,0.5,0.57,0.02,0.53
238,1.25,1.14,0.97,1.13,0.45,0.62,-0.39,0.99
239,1.07,1.14,1.11,1.13,0.56,0.54,0.44,0.28
240,1.03,1.14,1.22,1.13,0.61,0.49,0.9,-0.05
241,1.14,1.14,1.25,1.13,0.63,0.56,1.08,0.45
