t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.23,1.23,1.15,1.15,0.35,0.83,-1.21,2.61
1,1.15,1.19,1.16,1.16,0.68,0.48,1.43,-0.16
2,1.18,1.19,1.1,1.14,0.51,0.62,0.12,0.93
3,1.2,1.19,1.12,1.13,0.54,0.62,0.28,0.95
4,1.09,1.17,1.1,1.13,0.44,0.65,-0.46,1.2
5,1.16,1.17,1.09,1.12,0.74,0.4,1.89,-0.8
6,1.06,1.15,1.11,1.12,1.04,0.02,4.32,-3.8
7,1.11,1.15,1.09,1.11,1.11,0.0,4.87,-4.0
8,1.05,1.14,1.06,1.11,1.05,0.0,4.42,-4.0
9,1.24,1.15,1.05,1.1,1.14,0.09,5.13,-3.31
10,1.18,1.15,1.1,1.1,1.18,0.0,5.4,-4.0
11,1.28,1.16,1.15,1.11,1.26,0.02,6.07,-3.88
12,1.11,1.16,1.12,1.11,1.11,0.0,4.87,-4.0
13,1.18,1.16,1.14,1.11,1.18,0.0,5.4,-4.0
14,1.0,1.15,1.18,1.11,1.0,0.0,3.97,-4.0
15,1.23,1.15,1.19,1.12,1.23,0.0,5.85,-4.0
16,1.13,1.15,1.24,1.13,1.13,0.0,5.04,-4.0
17,1.07,1.15,1.24,1.13,1.07,0.0,4.6,-4.0
18,1.25,1.15,1.22,1.14,1.25,0.0,6.03,-4.0
19,1.14,1.15,1.19,1.14,1.14,0.0,5.13,-4.0
20,1.13,1.15,1.22,1.14,1.13,0.0,5.04,-4.0
21,1.02,1.14,1.21,1.15,0.83,0.22,2.64,-2.21
22,1.19,1.15,1.15,1.15,0.42,0.74,-0.63,1.95
23,1.21,1.15,1.14,1.15,0.0,1.14,-4.0,5.13
24,1.12,1.15,1.13,1.15,0.0,1.13,-4.0,5.04
25,1.24,1.15,1.19,1.15,0.07,1.12,-3.45,4.97
26,1.15,1.15,1.21,1.15,0.28,0.92,-1.78,3.34
27,1.15,1.15,1.2,1.15,0.47,0.71,-0.21,1.65
28,1.12,1.15,1.22,1.15,0.42,0.77,-0.67,2.14
29,1.18,1.15,1.16,1.15,0.33,0.83,-1.33,2.66
30,1.12,1.15,1.21,1.16,0.73,0.42,1.82,-0.61
31,1.27,1.15,1.2,1.16,1.03,0.22,4.25,-2.23
32,1.04,1.15,1.11,1.16,0.81,0.25,2.48,-2.03
33,1.23,1.15,1.12,1.15,0.85,0.35,2.78,-1.2
34,1.14,1.15,1.11,1.15,0.99,0.14,3.95,-2.85
35,1.04,1.15,1.07,1.15,0.98,0.06,3.83,-3.49
36,1.11,1.15,1.09,1.15,0.91,0.2,3.26,-2.42
37,1.18,1.15,1.09,1.15,0.88,0.27,3.02,-1.8
38,1.23,1.15,1.09,1.15,1.18,0.05,5.43,-3.63
39,1.27,1.15,1.09,1.14,1.27,0.0,6.12,-4.0
40,1.0,1.15,1.1,1.14,0.84,0.18,2.69,-2.6
41,1.09,1.15,1.1,1.14,0.33,0.76,-1.37,2.11
42,1.12,1.15,1.04,1.14,0.71,0.38,1.67,-0.94
43,1.2,1.15,1.04,1.14,0.53,0.58,0.28,0.61
44,1.01,1.15,1.1,1.14,0.65,0.38,1.23,-0.92
45,0.98,1.14,1.1,1.14,0.54,0.5,0.32,-0.03
46,1.04,1.14,1.11,1.14,0.66,0.4,1.29,-0.76
47,1.22,1.14,1.18,1.14,0.51,0.68,0.1,1.45
48,1.05,1.14,1.15,1.14,0.49,0.62,-0.11,0.96
49,1.27,1.14,1.15,1.14,0.21,0.96,-2.34,3.71
50,1.09,1.14,1.07,1.14,0.46,0.61,-0.28,0.92
51,1.24,1.14,1.06,1.13,0.62,0.53,0.97,0.25
52,1.11,1.14,1.06,1.13,0.92,0.18,3.36,-2.55
53,1.24,1.14,1.06,1.13,1.03,0.18,4.28,-2.58
54,1.22,1.15,1.01,1.13,1.22,0.0,5.76,-4.0
55,1.2,1.15,1.01,1.13,0.95,0.21,3.58,-2.32
56,1.2,1.15,0.97,1.12,1.03,0.14,4.22,-2.89
57,1.11,1.15,1.03,1.12,1.11,0.0,4.87,-4.0
58,1.22,1.15,1.03,1.12,1.22,0.0,5.76,-4.0
59,1.19,1.15,1.1,1.12,1.19,0.0,5.49,-4.0
60,1.25,1.15,1.1,1.12,0.82,0.38,2.54,-0.95
61,1.13,1.15,1.13,1.12,0.81,0.32,2.46,-1.42
62,1.21,1.15,1.2,1.12,1.01,0.2,4.07,-2.41
63,1.01,1.15,1.23,1.12,0.73,0.34,1.82,-1.26
64,1.21,1.15,1.19,1.12,0.4,0.79,-0.81,2.36
65,1.14,1.15,1.13,1.12,0.74,0.39,1.96,-0.85
66,1.14,1.15,1.1,1.12,0.59,0.53,0.68,0.28
67,1.11,1.15,1.09,1.12,0.71,0.39,1.69,-0.89
68,1.07,1.15,1.12,1.12,0.86,0.23,2.85,-2.18
69,1.24,1.15,1.14,1.12,1.14,0.1,5.09,-3.22
70,1.25,1.15,1.11,1.12,1.25,0.0,6.03,-4.0
71,1.02,1.15,1.04,1.12,0.79,0.24,2.29,-2.1
72,1.07,1.15,1.06,1.12,0.09,0.97,-3.25,3.77
73,1.15,1.15,1.05,1.12,0.21,0.86,-2.33,2.89
74,1.07,1.15,1.07,1.12,0.24,0.84,-2.11,2.71
75,1.03,1.15,1.11,1.12,0.16,0.94,-2.73,3.5
