run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.14,1.13,,
2,1.12,1.14,,
3,1.13,1.14,1.13,1.14
4,1.13,1.13,1.13,1.14
5,1.12,1.13,1.13,1.13
6,1.12,1.12,1.12,1.13
7,1.12,1.13,1.12,1.13
8,1.14,1.14,1.13,1.13
9,1.12,1.13,1.13,1.13
10,1.12,1.13,1.13,1.13
11,1.12,1.13,1.12,1.13
12,1.12,1.13,1.12,1.13
13,1.13,1.13,1.12,1.13
14,1.12,1.13,1.12,1.13
15,1.13,1.13,1.13,1.13
16,1.12,1.13,1.12,1.13
17,1.12,1.14,1.12,1.13
18,1.12,1.13,1.12,1.13
19,1.13,1.14,1.12,1.14
20,1.13,1.14,1.13,1.14
21,1.13,1.14,1.13,1.14
22,1.13,1.13,1.13,1.14
23,1.13,1.14,1.13,1.14
24,1.12,1.13,1.13,1.13
25,1.13,1.14,1.13,1.14
26,1.12,1.14,1.12,1.14
27,1.12,1.13,1.12,1.14
28,1.12,1.14,1.12,1.14
29,1.11,1.13,1.12,1.13
30,1.13,1.14,1.12,1.14
31,1.13,1.12,1.12,1.13
32,1.12,1.14,1.13,1.13
33,1.12,1.12,1.12,1.13
34,1.13,1.14,1.12,1.13
35,1.13,1.13,1.13,1.13
36,1.12,1.13,1.13,1.13
37,1.12,1.14,1.12,1.13
38,1.12,1.13,1.12,1.13
39,1.12,1.12,1.12,1.13
40,1.12,1.13,1.12,1.13
41,1.12,1.14,1.12,1.13
42,1.13,1.13,1.12,1.13
43,1.13,1.13,1.13,1.13
44,1.13,1.13,1.13,1.13
45,1.12,1.14,1.13,1.13
46,1.12,1.14,1.12,1.14
47,1.12,1.14,1.12,1.14
48,1.12,1.13,1.12,1.14
49,1.13,1.12,1.12,1.13
50,1.1,1.14,1.12,1.13
