t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.69,1.69,1.73,1.73,0.32,0.29,0.87,0.59
1,1.75,1.72,1.71,1.72,0.29,0.33,0.63,0.92
2,1.77,1.74,1.61,1.68,0.23,0.35,0.08,1.12
3,1.77,1.74,1.59,1.66,0.22,0.35,-0.01,1.12
4,1.77,1.75,1.61,1.65,0.23,0.35,0.08,1.12
5,1.79,1.76,1.69,1.66,0.27,0.35,0.41,1.13
6,1.75,1.76,1.71,1.66,0.29,0.33,0.63,0.92
7,1.75,1.75,1.73,1.67,0.31,0.32,0.72,0.87
8,1.77,1.76,1.71,1.68,0.29,0.34,0.57,1.01
9,1.73,1.75,1.63,1.67,0.26,0.33,0.3,0.95
10,1.67,1.75,1.67,1.67,0.3,0.3,0.63,0.63
11,1.65,1.74,1.67,1.67,0.3,0.28,0.67,0.54
12,1.67,1.73,1.71,1.67,0.32,0.28,0.81,0.54
13,1.65,1.73,1.71,1.68,0.32,0.27,0.84,0.45
14,1.73,1.73,1.85,1.69,0.37,0.27,1.31,0.39
15,1.79,1.73,1.83,1.7,0.35,0.31,1.08,0.76
16,1.77,1.73,1.77,1.7,0.32,0.32,0.86,0.86
17,1.65,1.73,1.83,1.71,0.38,0.23,1.33,0.08
18,1.61,1.72,1.71,1.71,0.32,0.25,0.88,0.26
19,1.69,1.72,1.67,1.71,0.29,0.31,0.59,0.72
20,1.65,1.72,1.69,1.71,0.31,0.28,0.75,0.49
21,1.67,1.71,1.73,1.71,0.33,0.28,0.9,0.49
22,1.67,1.71,1.79,1.71,0.36,0.26,1.16,0.31
23,1.69,1.71,1.83,1.72,0.37,0.25,1.3,0.27
24,1.67,1.71,1.89,1.72,0.4,0.22,1.54,-0.04
25,1.67,1.71,1.87,1.73,0.39,0.23,1.47,0.03
26,1.69,1.71,1.97,1.74,0.43,0.19,1.79,-0.25
27,1.69,1.71,1.93,1.74,0.41,0.21,1.66,-0.1
28,1.75,1.71,1.97,1.75,0.42,0.22,1.74,0.01
29,1.79,1.71,1.91,1.76,0.39,0.27,1.42,0.44
30,1.79,1.71,1.87,1.76,0.37,0.29,1.25,0.61
31,1.77,1.72,1.73,1.76,0.3,0.33,0.66,0.96
32,1.81,1.72,1.79,1.76,0.32,0.34,0.83,0.98
33,1.81,1.72,1.89,1.76,0.37,0.29,1.28,0.62
34,1.67,1.72,1.87,1.77,0.39,0.23,1.47,0.03
35,1.67,1.72,1.87,1.77,0.39,0.23,1.47,0.03
36,1.67,1.72,1.91,1.77,0.41,0.21,1.6,-0.12
37,1.55,1.71,1.87,1.78,0.38,0.17,1.38,-0.5
38,1.53,1.71,1.83,1.78,0.36,0.17,1.23,-0.46
39,1.55,1.7,1.83,1.78,0.37,0.18,1.27,-0.38
40,1.53,1.7,1.83,1.78,0.36,0.17,1.23,-0.46
41,1.53,1.7,1.87,1.78,0.38,0.16,1.33,-0.58
42,1.69,1.69,1.83,1.78,0.37,0.25,1.3,0.27
43,1.65,1.69,1.83,1.79,0.38,0.23,1.33,0.08
44,1.57,1.69,1.85,1.79,0.38,0.18,1.36,-0.35
45,1.67,1.69,1.77,1.79,0.35,0.27,1.07,0.37
46,1.77,1.69,1.79,1.79,0.33,0.31,0.95,0.79
47,1.71,1.69,1.81,1.79,0.36,0.27,1.18,0.44
48,1.73,1.69,1.85,1.79,0.37,0.27,1.31,0.39
49,1.69,1.69,1.75,1.79,0.33,0.28,0.96,0.53
50,1.79,1.7,1.65,1.78,0.25,0.36,0.21,1.18
51,1.81,1.7,1.69,1.78,0.26,0.36,0.34,1.21
52,1.81,1.7,1.61,1.78,0.22,0.37,-0.04,1.26
53,1.81,1.7,1.63,1.78,0.23,0.37,0.05,1.26
54,1.83,1.7,1.71,1.78,0.27,0.37,0.37,1.27
55,1.83,1.71,1.69,1.77,0.25,0.37,0.27,1.3
56,1.83,1.71,1.63,1.77,0.22,0.38,-0.02,1.34
57,1.87,1.71,1.65,1.77,0.22,0.39,-0.06,1.47
58,1.83,1.71,1.65,1.77,0.23,0.38,0.08,1.33
59,1.79,1.71,1.59,1.76,0.21,0.36,-0.07,1.19
60,1.83,1.72,1.55,1.76,0.18,0.37,-0.38,1.27
61,1.81,1.72,1.55,1.76,0.19,0.36,-0.31,1.21
62,1.85,1.72,1.63,1.76,0.21,0.38,-0.08,1.41
63,1.85,1.72,1.59,1.75,0.19,0.38,-0.27,1.38
64,1.81,1.72,1.59,1.75,0.21,0.37,-0.14,1.26
65,1.83,1.73,1.53,1.75,0.17,0.36,-0.46,1.23
66,1.89,1.73,1.55,1.74,0.16,0.39,-0.56,1.43
67,1.97,1.73,1.57,1.74,0.14,0.41,-0.73,1.66
68,1.93,1.73,1.51,1.74,0.13,0.38,-0.82,1.4
69,1.89,1.74,1.49,1.73,0.13,0.37,-0.79,1.26
70,1.83,1.74,1.45,1.73,0.13,0.34,-0.77,0.99
71,1.81,1.74,1.41,1.73,0.12,0.31,-0.86,0.8
72,1.71,1.74,1.43,1.72,0.16,0.3,-0.55,0.67
73,1.75,1.74,1.53,1.72,0.2,0.34,-0.23,1.0
74,1.79,1.74,1.51,1.72,0.17,0.35,-0.43,1.08
75,1.91,1.74,1.57,1.71,0.16,0.4,-0.54,1.52
76,1.83,1.74,1.57,1.71,0.19,0.37,-0.29,1.3
77,1.83,1.74,1.61,1.71,0.21,0.38,-0.11,1.33
78,1.79,1.74,1.57,1.71,0.2,0.36,-0.16,1.17
79,1.79,1.74,1.63,1.71,0.24,0.36,0.12,1.19
80,1.87,1.75,1.59,1.71,0.19,0.39,-0.33,1.44
81,1.81,1.75,1.53,1.7,0.18,0.36,-0.4,1.18
82,1.75,1.75,1.45,1.7,0.16,0.32,-0.57,0.82
83,1.77,1.75,1.41,1.7,0.14,0.31,-0.77,0.72
84,1.73,1.75,1.41,1.69,0.15,0.3,-0.67,0.64
85,1.67,1.75,1.49,1.69,0.2,0.3,-0.2,0.69
86,1.75,1.75,1.51,1.69,0.19,0.33,-0.32,0.97
87,1.73,1.75,1.57,1.69,0.22,0.33,0.01,0.97
88,1.63,1.74,1.61,1.69,0.27,0.29,0.43,0.54
