run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.44,0.42,,
2,0.44,0.51,,
3,0.44,0.5,0.44,0.48
4,0.44,0.5,0.44,0.5
5,0.44,0.43,0.44,0.48
6,0.44,0.51,0.44,0.48
7,0.44,0.5,0.44,0.48
8,0.44,0.5,0.44,0.5
9,0.44,0.43,0.44,0.48
10,0.44,0.43,0.44,0.45
11,0.44,0.42,0.44,0.43
12,0.44,0.43,0.44,0.43
13,0.44,0.43,0.44,0.43
14,0.44,0.49,0.44,0.45
15,0.44,0.42,0.44,0.45
16,0.44,0.51,0.44,0.47
17,0.44,0.51,0.44,0.48
18,0.44,0.43,0.44,0.48
19,0.44,0.49,0.44,0.48
20,0.44,0.43,0.44,0.45
21,0.44,0.5,0.44,0.47
22,0.44,0.5,0.44,0.48
23,0.44,0.43,0.44,0.48
24,0.44,0.5,0.44,0.48
25,0.44,0.42,0.44,0.45
26,0.44,0.42,0.44,0.45
27,0.44,0.5,0.44,0.45
28,0.44,0.45,0.44,0.46
29,0.44,0.51,0.44,0.49
30,0.44,0.42,0.44,0.46
31,0.44,0.42,0.44,0.45
32,0.44,0.45,0.44,0.43
33,0.44,0.42,0.44,0.43
34,0.44,0.43,0.44,0.43
35,0.44,0.51,0.44,0.45
36,0.44,0.42,0.44,0.45
37,0.44,0.42,0.44,0.45
38,0.44,0.42,0.44,0.42
39,0.44,0.49,0.44,0.44
40,0.44,0.42,0.44,0.44
41,0.44,0.49,0.44,0.47
42,0.44,0.49,0.44,0.47
43,0.44,0.42,0.44,0.47
44,0.44,0.5,0.44,0.47
45,0.44,0.44,0.44,0.45
46,0.44,0.42,0.44,0.45
47,0.44,0.43,0.44,0.43
48,0.44,0.49,0.44,0.45
49,0.44,0.51,0.44,0.48
50,0.44,0.43,0.44,0.48
