t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.23,1.23,1.05,1.05,0.51,0.62,0.04,0.96
1,1.12,1.18,1.12,1.09,0.56,0.56,0.48,0.48
2,0.98,1.11,0.96,1.04,0.48,0.49,-0.15,-0.06
3,1.16,1.12,1.14,1.07,0.57,0.58,0.55,0.67
4,1.15,1.13,0.96,1.05,0.47,0.57,-0.27,0.58
5,1.11,1.13,1.12,1.06,0.56,0.55,0.48,0.43
6,1.12,1.13,1.29,1.09,0.65,0.54,1.23,0.28
7,1.05,1.12,1.06,1.09,0.53,0.53,0.26,0.21
8,1.02,1.11,0.98,1.08,0.49,0.51,-0.06,0.07
9,1.12,1.11,0.98,1.07,0.48,0.56,-0.12,0.47
10,1.23,1.12,1.24,1.08,0.62,0.61,0.98,0.91
11,1.02,1.11,1.16,1.09,0.58,0.5,0.67,-0.02
12,1.19,1.12,1.27,1.1,0.64,0.58,1.12,0.66
13,0.98,1.11,1.21,1.11,0.6,0.47,0.82,-0.25
14,1.21,1.11,1.25,1.12,0.63,0.6,1.05,0.79
15,1.18,1.12,1.18,1.12,0.59,0.59,0.7,0.7
16,1.03,1.11,1.21,1.13,0.61,0.5,0.86,-0.03
17,1.12,1.11,0.97,1.12,0.48,0.56,-0.17,0.46
18,1.14,1.11,1.0,1.11,0.49,0.57,-0.1,0.56
19,1.28,1.12,1.04,1.11,0.49,0.64,-0.1,1.14
20,1.19,1.13,1.27,1.12,0.64,0.58,1.12,0.66
21,1.13,1.13,1.13,1.12,0.57,0.57,0.52,0.52
22,1.03,1.12,1.02,1.11,0.51,0.51,0.07,0.12
23,1.05,1.12,1.05,1.11,0.53,0.53,0.21,0.21
24,1.13,1.12,0.98,1.11,0.48,0.56,-0.14,0.51
25,1.05,1.12,1.01,1.1,0.5,0.53,0.02,0.21
26,1.1,1.12,1.07,1.1,0.54,0.55,0.29,0.39
27,1.07,1.11,0.96,1.1,0.48,0.54,-0.18,0.28
28,1.16,1.12,1.21,1.1,0.61,0.58,0.87,0.62
29,1.04,1.11,1.05,1.1,0.53,0.52,0.21,0.16
30,1.29,1.12,1.01,1.1,0.46,0.64,-0.29,1.16
31,1.07,1.12,1.19,1.1,0.6,0.53,0.78,0.21
32,1.1,1.12,1.09,1.1,0.54,0.55,0.34,0.39
